    1     0.0001   0.0015  -0.15259E-04   0.00000E+00   0.10872E+00   0.13103E+02   0.26591E+01
    2     0.0088   0.1269  -0.11967E-02   0.39190E-04   0.10876E+00   0.13018E+02   0.22728E+01
    3     0.0176   0.2519  -0.25001E-02   0.55858E-04   0.10878E+00   0.12935E+02   0.24092E+01
    4     0.0264   0.3763  -0.38622E-02   0.65331E-04   0.10879E+00   0.12853E+02   0.25055E+01
    5     0.0353   0.5002  -0.52821E-02   0.68230E-04   0.10879E+00   0.12771E+02   0.25939E+01
    6     0.0443   0.6235  -0.67425E-02   0.68282E-04   0.10879E+00   0.12689E+02   0.26725E+01
    7     0.0534   0.7463  -0.82413E-02   0.66159E-04   0.10879E+00   0.12608E+02   0.27455E+01
    8     0.0626   0.8685  -0.97766E-02   0.61863E-04   0.10878E+00   0.12528E+02   0.28148E+01
    9     0.0718   0.9902  -0.11347E-01   0.56376E-04   0.10878E+00   0.12448E+02   0.28827E+01
   10     0.0811   1.1112  -0.12952E-01   0.48870E-04   0.10877E+00   0.12368E+02   0.29472E+01
   11     0.0905   1.2318  -0.14590E-01   0.40277E-04   0.10876E+00   0.12288E+02   0.30120E+01
   12     0.1000   1.3517  -0.16262E-01   0.30182E-04   0.10875E+00   0.12209E+02   0.30762E+01
   13     0.1096   1.4710  -0.17966E-01   0.19103E-04   0.10874E+00   0.12131E+02   0.31397E+01
   14     0.1192   1.5898  -0.19703E-01   0.67821E-05   0.10873E+00   0.12052E+02   0.32029E+01
   15     0.1290   1.7079  -0.21480E-01  -0.86978E-05   0.10871E+00   0.11974E+02   0.32672E+01
   16     0.1388   1.8254  -0.23279E-01  -0.23246E-04   0.10870E+00   0.11897E+02   0.33309E+01
   17     0.1487   1.9423  -0.25110E-01  -0.39297E-04   0.10868E+00   0.11820E+02   0.33933E+01
   18     0.1587   2.0586  -0.26974E-01  -0.56616E-04   0.10867E+00   0.11743E+02   0.34570E+01
   19     0.1687   2.1743  -0.28869E-01  -0.75671E-04   0.10865E+00   0.11666E+02   0.35208E+01
   20     0.1789   2.2893  -0.30798E-01  -0.96125E-04   0.10863E+00   0.11590E+02   0.35845E+01
   21     0.1891   2.4037  -0.32758E-01  -0.11808E-03   0.10860E+00   0.11514E+02   0.36485E+01
   22     0.1995   2.5174  -0.34751E-01  -0.14185E-03   0.10858E+00   0.11439E+02   0.37131E+01
   23     0.2099   2.6305  -0.36776E-01  -0.16754E-03   0.10855E+00   0.11364E+02   0.37783E+01
   24     0.2204   2.7429  -0.38824E-01  -0.19256E-03   0.10853E+00   0.11289E+02   0.37946E+01
   25     0.2310   2.8547  -0.40915E-01  -0.22244E-03   0.10850E+00   0.11215E+02   0.39101E+01
   26     0.2417   2.9657  -0.43040E-01  -0.25446E-03   0.10847E+00   0.11141E+02   0.39765E+01
   27     0.2525   3.0761  -0.45197E-01  -0.28836E-03   0.10843E+00   0.11068E+02   0.40436E+01
   28     0.2634   3.1859  -0.47387E-01  -0.32427E-03   0.10840E+00   0.10994E+02   0.41114E+01
   29     0.2744   3.2949  -0.49610E-01  -0.36268E-03   0.10836E+00   0.10922E+02   0.41795E+01
   30     0.2855   3.4033  -0.51867E-01  -0.40372E-03   0.10832E+00   0.10849E+02   0.42482E+01
   31     0.2967   3.5110  -0.54157E-01  -0.44705E-03   0.10828E+00   0.10777E+02   0.43175E+01
   32     0.3079   3.6179  -0.56481E-01  -0.49346E-03   0.10823E+00   0.10706E+02   0.43873E+01
   33     0.3193   3.7242  -0.58839E-01  -0.54273E-03   0.10818E+00   0.10634E+02   0.44579E+01
   34     0.3308   3.8297  -0.61230E-01  -0.59501E-03   0.10813E+00   0.10564E+02   0.45284E+01
   35     0.3423   3.9346  -0.63657E-01  -0.65054E-03   0.10807E+00   0.10493E+02   0.46004E+01
   36     0.3540   4.0387  -0.66118E-01  -0.70913E-03   0.10801E+00   0.10423E+02   0.46720E+01
   37     0.3658   4.1421  -0.68615E-01  -0.77105E-03   0.10795E+00   0.10353E+02   0.47450E+01
   38     0.3777   4.2448  -0.71147E-01  -0.83503E-03   0.10789E+00   0.10284E+02   0.48183E+01
   39     0.3896   4.3467  -0.73714E-01  -0.89821E-03   0.10782E+00   0.10216E+02   0.48918E+01
   40     0.4017   4.4480  -0.76318E-01  -0.96517E-03   0.10776E+00   0.10148E+02   0.49663E+01
   41     0.4139   4.5485  -0.78956E-01  -0.10355E-02   0.10769E+00   0.10080E+02   0.50418E+01
   42     0.4262   4.6482  -0.81630E-01  -0.11094E-02   0.10761E+00   0.10013E+02   0.51173E+01
   43     0.4386   4.7472  -0.84340E-01  -0.11889E-02   0.10753E+00   0.99463E+01   0.51936E+01
   44     0.4511   4.8455  -0.87086E-01  -0.12777E-02   0.10744E+00   0.98791E+01   0.52705E+01
   45     0.4637   4.9431  -0.89868E-01  -0.13704E-02   0.10735E+00   0.98125E+01   0.53483E+01
   46     0.4764   5.0398  -0.92688E-01  -0.14674E-02   0.10725E+00   0.97462E+01   0.54262E+01
   47     0.4893   5.1359  -0.95545E-01  -0.15692E-02   0.10715E+00   0.96803E+01   0.55051E+01
   48     0.5022   5.2312  -0.98441E-01  -0.16747E-02   0.10705E+00   0.96149E+01   0.55839E+01
   49     0.5153   5.3257  -0.10137E+00  -0.17829E-02   0.10694E+00   0.95501E+01   0.56637E+01
   50     0.5285   5.4195  -0.10434E+00  -0.18958E-02   0.10683E+00   0.94857E+01   0.57436E+01
   51     0.5417   5.5125  -0.10735E+00  -0.20132E-02   0.10671E+00   0.94217E+01   0.58249E+01
   52     0.5552   5.6048  -0.11040E+00  -0.21352E-02   0.10659E+00   0.93582E+01   0.59060E+01
   53     0.5687   5.6963  -0.11348E+00  -0.22608E-02   0.10646E+00   0.92951E+01   0.59883E+01
   54     0.5823   5.7871  -0.11660E+00  -0.23909E-02   0.10633E+00   0.92325E+01   0.60711E+01
   55     0.5961   5.8771  -0.11976E+00  -0.25265E-02   0.10620E+00   0.91703E+01   0.61540E+01
   56     0.6099   5.9663  -0.12297E+00  -0.26674E-02   0.10605E+00   0.91086E+01   0.62375E+01
   57     0.6239   6.0548  -0.12621E+00  -0.28131E-02   0.10591E+00   0.90472E+01   0.63213E+01
   58     0.6381   6.1425  -0.12948E+00  -0.29639E-02   0.10576E+00   0.89863E+01   0.64059E+01
   59     0.6523   6.2295  -0.13280E+00  -0.31199E-02   0.10560E+00   0.89259E+01   0.64911E+01
   60     0.6667   6.3157  -0.13616E+00  -0.32816E-02   0.10544E+00   0.88658E+01   0.65765E+01
   61     0.6812   6.4011  -0.13956E+00  -0.34486E-02   0.10527E+00   0.88062E+01   0.66621E+01
   62     0.6958   6.4858  -0.14300E+00  -0.36212E-02   0.10510E+00   0.87470E+01   0.67486E+01
   63     0.7105   6.5697  -0.14648E+00  -0.37997E-02   0.10492E+00   0.86882E+01   0.68357E+01
   64     0.7254   6.6529  -0.15000E+00  -0.39840E-02   0.10474E+00   0.86299E+01   0.69225E+01
   65     0.7404   6.7353  -0.15356E+00  -0.41748E-02   0.10455E+00   0.85719E+01   0.70107E+01
   66     0.7555   6.8170  -0.15716E+00  -0.43715E-02   0.10435E+00   0.85145E+01   0.70985E+01
   67     0.7708   6.8979  -0.16080E+00  -0.45741E-02   0.10415E+00   0.84574E+01   0.71867E+01
   68     0.7862   6.9781  -0.16449E+00  -0.47829E-02   0.10394E+00   0.84008E+01   0.72753E+01
   69     0.8017   7.0575  -0.16821E+00  -0.49982E-02   0.10372E+00   0.83445E+01   0.73644E+01
   70     0.8174   7.1361  -0.17198E+00  -0.52189E-02   0.10350E+00   0.82888E+01   0.74540E+01
   71     0.8332   7.2140  -0.17579E+00  -0.54465E-02   0.10328E+00   0.82334E+01   0.75439E+01
   72     0.8491   7.2912  -0.17964E+00  -0.56808E-02   0.10304E+00   0.81785E+01   0.76340E+01
   73     0.8652   7.3676  -0.18354E+00  -0.59219E-02   0.10280E+00   0.81240E+01   0.77243E+01
   74     0.8814   7.4433  -0.18748E+00  -0.61698E-02   0.10255E+00   0.80700E+01   0.78147E+01
   75     0.8977   7.5182  -0.19146E+00  -0.64250E-02   0.10230E+00   0.80163E+01   0.79054E+01
   76     0.9142   7.5924  -0.19548E+00  -0.66873E-02   0.10204E+00   0.79631E+01   0.79968E+01
   77     0.9309   7.6659  -0.19955E+00  -0.69555E-02   0.10177E+00   0.79103E+01   0.80879E+01
   78     0.9477   7.7386  -0.20366E+00  -0.72304E-02   0.10149E+00   0.78580E+01   0.81795E+01
   79     0.9646   7.8107  -0.20781E+00  -0.75128E-02   0.10121E+00   0.78061E+01   0.82711E+01
   80     0.9817   7.8820  -0.21200E+00  -0.78027E-02   0.10092E+00   0.77545E+01   0.83627E+01
   81     0.9989   7.9525  -0.21624E+00  -0.81002E-02   0.10062E+00   0.77035E+01   0.84544E+01
   82     1.0163   8.0224  -0.22053E+00  -0.84056E-02   0.10032E+00   0.76528E+01   0.85464E+01
   83     1.0338   8.0915  -0.22486E+00  -0.87186E-02   0.10000E+00   0.76025E+01   0.86383E+01
   84     1.0515   8.1600  -0.22923E+00  -0.90388E-02   0.99683E-01   0.75527E+01   0.87308E+01
   85     1.0693   8.2277  -0.23365E+00  -0.93672E-02   0.99355E-01   0.75032E+01   0.88224E+01
   86     1.0873   8.2947  -0.23812E+00  -0.97041E-02   0.99018E-01   0.74542E+01   0.89148E+01
   87     1.1055   8.3610  -0.24263E+00  -0.10049E-01   0.98674E-01   0.74056E+01   0.90068E+01
   88     1.1238   8.4267  -0.24718E+00  -0.10402E-01   0.98320E-01   0.73575E+01   0.90983E+01
   89     1.1423   8.4916  -0.25179E+00  -0.10763E-01   0.97959E-01   0.73097E+01   0.91902E+01
   90     1.1609   8.5559  -0.25644E+00  -0.11133E-01   0.97589E-01   0.72624E+01   0.92817E+01
   91     1.1797   8.6194  -0.26113E+00  -0.11511E-01   0.97212E-01   0.72155E+01   0.93734E+01
   92     1.1986   8.6823  -0.26587E+00  -0.11897E-01   0.96825E-01   0.71690E+01   0.94647E+01
   93     1.2177   8.7445  -0.27066E+00  -0.12292E-01   0.96430E-01   0.71229E+01   0.95559E+01
   94     1.2370   8.8061  -0.27549E+00  -0.12696E-01   0.96026E-01   0.70772E+01   0.96471E+01
   95     1.2565   8.8669  -0.28037E+00  -0.13109E-01   0.95613E-01   0.70319E+01   0.97376E+01
   96     1.2761   8.9272  -0.28530E+00  -0.13531E-01   0.95191E-01   0.69871E+01   0.98286E+01
   97     1.2959   8.9867  -0.29028E+00  -0.13962E-01   0.94760E-01   0.69426E+01   0.99182E+01
   98     1.3158   9.0456  -0.29530E+00  -0.14403E-01   0.94320E-01   0.68985E+01   0.10008E+02
