    1     0.0001   0.0015  -0.15259E-04   0.17085E-05   0.55340E-01   0.75127E+01   0.79894E+03
    2     0.0088   0.1269  -0.24074E-02  -0.12779E-03   0.55211E-01   0.74707E+01   0.13683E+04
    3     0.0176   0.2519  -0.50316E-02  -0.31196E-03   0.55027E-01   0.74300E+01   0.14460E+04
    4     0.0264   0.3763  -0.77778E-02  -0.52075E-03   0.54818E-01   0.73899E+01   0.14996E+04
    5     0.0353   0.5002  -0.10617E-01  -0.74693E-03   0.54592E-01   0.73502E+01   0.15440E+04
    6     0.0443   0.6235  -0.13546E-01  -0.98927E-03   0.54349E-01   0.73110E+01   0.15840E+04
    7     0.0534   0.7463  -0.16549E-01  -0.12440E-02   0.54095E-01   0.72721E+01   0.16201E+04
    8     0.0626   0.8685  -0.19623E-01  -0.15102E-02   0.53828E-01   0.72335E+01   0.16539E+04
    9     0.0718   0.9902  -0.22766E-01  -0.17867E-02   0.53552E-01   0.71952E+01   0.16861E+04
   10     0.0811   1.1112  -0.25974E-01  -0.20737E-02   0.53265E-01   0.71573E+01   0.17161E+04
   11     0.0905   1.2318  -0.29247E-01  -0.23706E-02   0.52968E-01   0.71195E+01   0.17457E+04
   12     0.1000   1.3517  -0.32583E-01  -0.26774E-02   0.52661E-01   0.70821E+01   0.17745E+04
   13     0.1096   1.4710  -0.35990E-01  -0.29954E-02   0.52343E-01   0.70449E+01   0.18029E+04
   14     0.1192   1.5898  -0.39448E-01  -0.33200E-02   0.52019E-01   0.70080E+01   0.18301E+04
   15     0.1290   1.7079  -0.42968E-01  -0.36544E-02   0.51684E-01   0.69713E+01   0.18569E+04
   16     0.1388   1.8254  -0.46550E-01  -0.39984E-02   0.51340E-01   0.69348E+01   0.18838E+04
   17     0.1487   1.9423  -0.50193E-01  -0.43515E-02   0.50987E-01   0.68987E+01   0.19094E+04
   18     0.1587   2.0586  -0.53896E-01  -0.47140E-02   0.50625E-01   0.68627E+01   0.19352E+04
   19     0.1687   2.1743  -0.57660E-01  -0.50862E-02   0.50252E-01   0.68270E+01   0.19607E+04
   20     0.1789   2.2893  -0.61485E-01  -0.54681E-02   0.49870E-01   0.67915E+01   0.19856E+04
   21     0.1891   2.4037  -0.65370E-01  -0.58593E-02   0.49479E-01   0.67563E+01   0.20102E+04
   22     0.1995   2.5174  -0.69315E-01  -0.62602E-02   0.49078E-01   0.67213E+01   0.20346E+04
   23     0.2099   2.6305  -0.73321E-01  -0.66710E-02   0.48668E-01   0.66866E+01   0.20589E+04
   24     0.2204   2.7429  -0.77366E-01  -0.70857E-02   0.48253E-01   0.66519E+01   0.20562E+04
