    1     0.0001   0.0015  -0.30518E-04  -0.12943E-05   0.34481E-01   0.56969E+01   0.16084E+05
    2     0.0088   0.1269  -0.36365E-02  -0.38362E-03   0.34099E-01   0.56707E+01   0.20606E+05
    3     0.0176   0.2519  -0.75870E-02  -0.85640E-03   0.33626E-01   0.56457E+01   0.21664E+05
    4     0.0264   0.3763  -0.11723E-01  -0.13736E-02   0.33109E-01   0.56214E+01   0.22377E+05
    5     0.0353   0.5002  -0.15998E-01  -0.19217E-02   0.32561E-01   0.55975E+01   0.22947E+05
    6     0.0443   0.6235  -0.20399E-01  -0.24982E-02   0.31984E-01   0.55741E+01   0.23439E+05
    7     0.0534   0.7463  -0.24910E-01  -0.30974E-02   0.31385E-01   0.55509E+01   0.23870E+05
    8     0.0626   0.8685  -0.29524E-01  -0.37176E-02   0.30765E-01   0.55281E+01   0.24257E+05
    9     0.0718   0.9902  -0.34237E-01  -0.43580E-02   0.30124E-01   0.55056E+01   0.24618E+05
   10     0.0811   1.1112  -0.39045E-01  -0.50178E-02   0.29464E-01   0.54833E+01   0.24939E+05
   11     0.0905   1.2318  -0.43945E-01  -0.56954E-02   0.28787E-01   0.54614E+01   0.25249E+05
   12     0.1000   1.3517  -0.48944E-01  -0.63936E-02   0.28089E-01   0.54397E+01   0.25544E+05
   13     0.1096   1.4710  -0.54022E-01  -0.71069E-02   0.27375E-01   0.54182E+01   0.25819E+05
   14     0.1192   1.5898  -0.59189E-01  -0.78373E-02   0.26645E-01   0.53970E+01   0.26079E+05
   15     0.1290   1.7079  -0.64444E-01  -0.85855E-02   0.25897E-01   0.53760E+01   0.26327E+05
   16     0.1388   1.8254  -0.69785E-01  -0.93507E-02   0.25131E-01   0.53553E+01   0.26571E+05
   17     0.1487   1.9423  -0.75210E-01  -0.10132E-01   0.24350E-01   0.53348E+01   0.26790E+05
   18     0.1587   2.0586  -0.80719E-01  -0.10931E-01   0.23551E-01   0.53145E+01   0.27009E+05
   19     0.1687   2.1743  -0.86311E-01  -0.11746E-01   0.22736E-01   0.52944E+01   0.27217E+05
   20     0.1789   2.2893  -0.91985E-01  -0.12577E-01   0.21905E-01   0.52746E+01   0.27411E+05
   21     0.1891   2.4037  -0.97740E-01  -0.13424E-01   0.21058E-01   0.52549E+01   0.27597E+05
   22     0.1995   2.5174  -0.10357E+00  -0.14287E-01   0.20195E-01   0.52355E+01   0.27775E+05
