    1     0.0001   0.0015  -0.15259E-04   0.88012E-06   0.77444E-01   0.96313E+01   0.80629E+02
    2     0.0088   0.1269  -0.17375E-02  -0.18069E-04   0.77425E-01   0.95729E+01   0.98877E+02
    3     0.0176   0.2519  -0.36330E-02  -0.74170E-04   0.77369E-01   0.95158E+01   0.10471E+03
    4     0.0264   0.3763  -0.56098E-02  -0.14356E-03   0.77300E-01   0.94593E+01   0.10864E+03
    5     0.0353   0.5002  -0.76734E-02  -0.22788E-03   0.77216E-01   0.94034E+01   0.11228E+03
    6     0.0443   0.6235  -0.97951E-02  -0.31914E-03   0.77124E-01   0.93479E+01   0.11547E+03
    7     0.0534   0.7463  -0.11972E-01  -0.41715E-03   0.77026E-01   0.92927E+01   0.11839E+03
    8     0.0626   0.8685  -0.14199E-01  -0.52101E-03   0.76922E-01   0.92380E+01   0.12115E+03
    9     0.0718   0.9902  -0.16476E-01  -0.63008E-03   0.76813E-01   0.91835E+01   0.12382E+03
   10     0.0811   1.1112  -0.18799E-01  -0.74403E-03   0.76699E-01   0.91293E+01   0.12635E+03
   11     0.0905   1.2318  -0.21169E-01  -0.86260E-03   0.76581E-01   0.90754E+01   0.12886E+03
   12     0.1000   1.3517  -0.23584E-01  -0.98546E-03   0.76458E-01   0.90218E+01   0.13134E+03
   13     0.1096   1.4710  -0.26046E-01  -0.11134E-02   0.76330E-01   0.89685E+01   0.13376E+03
   14     0.1192   1.5898  -0.28563E-01  -0.12485E-02   0.76195E-01   0.89156E+01   0.13620E+03
   15     0.1290   1.7079  -0.31116E-01  -0.13861E-02   0.76057E-01   0.88629E+01   0.13857E+03
   16     0.1388   1.8254  -0.33717E-01  -0.15292E-02   0.75914E-01   0.88105E+01   0.14097E+03
   17     0.1487   1.9423  -0.36364E-01  -0.16774E-02   0.75766E-01   0.87584E+01   0.14328E+03
   18     0.1587   2.0586  -0.39057E-01  -0.18306E-02   0.75613E-01   0.87066E+01   0.14564E+03
   19     0.1687   2.1743  -0.41796E-01  -0.19889E-02   0.75455E-01   0.86550E+01   0.14799E+03
   20     0.1789   2.2893  -0.44580E-01  -0.21524E-02   0.75291E-01   0.86037E+01   0.15031E+03
   21     0.1891   2.4037  -0.47409E-01  -0.23212E-02   0.75122E-01   0.85528E+01   0.15263E+03
   22     0.1995   2.5174  -0.50284E-01  -0.24954E-02   0.74948E-01   0.85021E+01   0.15495E+03
   23     0.2099   2.6305  -0.53204E-01  -0.26746E-02   0.74769E-01   0.84516E+01   0.15728E+03
   24     0.2204   2.7429  -0.56156E-01  -0.28555E-02   0.74588E-01   0.84014E+01   0.15757E+03
   25     0.2310   2.8547  -0.59168E-01  -0.30464E-02   0.74397E-01   0.83515E+01   0.16195E+03
   26     0.2417   2.9657  -0.62226E-01  -0.32427E-02   0.74201E-01   0.83019E+01   0.16426E+03
   27     0.2525   3.0761  -0.65330E-01  -0.34443E-02   0.73999E-01   0.82527E+01   0.16659E+03
   28     0.2634   3.1859  -0.68480E-01  -0.36519E-02   0.73792E-01   0.82037E+01   0.16892E+03
   29     0.2744   3.2949  -0.71676E-01  -0.38655E-02   0.73578E-01   0.81550E+01   0.17124E+03
   30     0.2855   3.4033  -0.74919E-01  -0.40854E-02   0.73358E-01   0.81065E+01   0.17357E+03
   31     0.2967   3.5110  -0.78208E-01  -0.43113E-02   0.73132E-01   0.80584E+01   0.17591E+03
   32     0.3079   3.6179  -0.81544E-01  -0.45436E-02   0.72900E-01   0.80105E+01   0.17824E+03
   33     0.3193   3.7242  -0.84928E-01  -0.47824E-02   0.72661E-01   0.79629E+01   0.18060E+03
   34     0.3308   3.8297  -0.88360E-01  -0.50282E-02   0.72415E-01   0.79156E+01   0.18293E+03
   35     0.3423   3.9346  -0.91839E-01  -0.52807E-02   0.72163E-01   0.78686E+01   0.18529E+03
   36     0.3540   4.0387  -0.95366E-01  -0.55398E-02   0.71904E-01   0.78219E+01   0.18762E+03
   37     0.3658   4.1421  -0.98941E-01  -0.58057E-02   0.71638E-01   0.77755E+01   0.18998E+03
   38     0.3777   4.2448  -0.10256E+00  -0.60789E-02   0.71365E-01   0.77293E+01   0.19232E+03
   39     0.3896   4.3467  -0.10623E+00  -0.63591E-02   0.71084E-01   0.76835E+01   0.19466E+03
   40     0.4017   4.4480  -0.10995E+00  -0.66464E-02   0.70797E-01   0.76379E+01   0.19700E+03
   41     0.4139   4.5485  -0.11372E+00  -0.69419E-02   0.70502E-01   0.75927E+01   0.19936E+03
   42     0.4262   4.6482  -0.11754E+00  -0.72445E-02   0.70199E-01   0.75477E+01   0.20170E+03
   43     0.4386   4.7472  -0.12141E+00  -0.75544E-02   0.69889E-01   0.75030E+01   0.20403E+03
   44     0.4511   4.8455  -0.12532E+00  -0.78714E-02   0.69572E-01   0.74587E+01   0.20638E+03
   45     0.4637   4.9431  -0.12929E+00  -0.81968E-02   0.69247E-01   0.74146E+01   0.20873E+03
   46     0.4764   5.0398  -0.13330E+00  -0.85301E-02   0.68913E-01   0.73707E+01   0.21106E+03
   47     0.4893   5.1359  -0.13737E+00  -0.88712E-02   0.68572E-01   0.73273E+01   0.21341E+03
   48     0.5022   5.2312  -0.14148E+00  -0.92208E-02   0.68223E-01   0.72841E+01   0.21572E+03
   49     0.5153   5.3257  -0.14565E+00  -0.95787E-02   0.67865E-01   0.72412E+01   0.21806E+03
   50     0.5285   5.4195  -0.14987E+00  -0.99451E-02   0.67498E-01   0.71986E+01   0.22036E+03
   51     0.5417   5.5125  -0.15413E+00  -0.10320E-01   0.67124E-01   0.71563E+01   0.22269E+03
   52     0.5552   5.6048  -0.15845E+00  -0.10703E-01   0.66740E-01   0.71143E+01   0.22499E+03
   53     0.5687   5.6963  -0.16283E+00  -0.11096E-01   0.66348E-01   0.70726E+01   0.22731E+03
   54     0.5823   5.7871  -0.16725E+00  -0.11497E-01   0.65946E-01   0.70313E+01   0.22962E+03
   55     0.5961   5.8771  -0.17173E+00  -0.11908E-01   0.65535E-01   0.69902E+01   0.23189E+03
   56     0.6099   5.9663  -0.17626E+00  -0.12329E-01   0.65115E-01   0.69494E+01   0.23417E+03
   57     0.6239   6.0548  -0.18084E+00  -0.12757E-01   0.64686E-01   0.69090E+01   0.23643E+03
   58     0.6381   6.1425  -0.18547E+00  -0.13196E-01   0.64248E-01   0.68688E+01   0.23870E+03
   59     0.6523   6.2295  -0.19016E+00  -0.13644E-01   0.63800E-01   0.68289E+01   0.24096E+03
   60     0.6667   6.3157  -0.19490E+00  -0.14101E-01   0.63342E-01   0.67894E+01   0.24321E+03
   61     0.6812   6.4011  -0.19969E+00  -0.14568E-01   0.62875E-01   0.67502E+01   0.24542E+03
   62     0.6958   6.4858  -0.20454E+00  -0.15046E-01   0.62398E-01   0.67113E+01   0.24764E+03
   63     0.7105   6.5697  -0.20944E+00  -0.15533E-01   0.61911E-01   0.66727E+01   0.24985E+03
   64     0.7254   6.6529  -0.21440E+00  -0.16029E-01   0.61414E-01   0.66344E+01   0.25202E+03
   65     0.7404   6.7353  -0.21941E+00  -0.16537E-01   0.60907E-01   0.65964E+01   0.25421E+03
   66     0.7555   6.8170  -0.22447E+00  -0.17054E-01   0.60390E-01   0.65587E+01   0.25635E+03
   67     0.7708   6.8979  -0.22959E+00  -0.17581E-01   0.59862E-01   0.65213E+01   0.25848E+03
   68     0.7862   6.9781  -0.23477E+00  -0.18120E-01   0.59324E-01   0.64843E+01   0.26059E+03
   69     0.8017   7.0575  -0.23999E+00  -0.18668E-01   0.58775E-01   0.64475E+01   0.26268E+03
   70     0.8174   7.1361  -0.24528E+00  -0.19227E-01   0.58217E-01   0.64111E+01   0.26477E+03
   71     0.8332   7.2140  -0.25062E+00  -0.19797E-01   0.57647E-01   0.63749E+01   0.26682E+03
   72     0.8491   7.2912  -0.25601E+00  -0.20377E-01   0.57066E-01   0.63391E+01   0.26885E+03
   73     0.8652   7.3676  -0.26146E+00  -0.20968E-01   0.56475E-01   0.63036E+01   0.27086E+03
   74     0.8814   7.4433  -0.26696E+00  -0.21570E-01   0.55873E-01   0.62684E+01   0.27284E+03
   75     0.8977   7.5182  -0.27252E+00  -0.22183E-01   0.55260E-01   0.62336E+01   0.27481E+03
   76     0.9142   7.5924  -0.27814E+00  -0.22807E-01   0.54636E-01   0.61990E+01   0.27676E+03
   77     0.9309   7.6659  -0.28381E+00  -0.23442E-01   0.54001E-01   0.61647E+01   0.27868E+03
   78     0.9477   7.7386  -0.28954E+00  -0.24088E-01   0.53355E-01   0.61308E+01   0.28057E+03
   79     0.9646   7.8107  -0.29532E+00  -0.24746E-01   0.52697E-01   0.60971E+01   0.28243E+03
   80     0.9817   7.8820  -0.30116E+00  -0.25415E-01   0.52029E-01   0.60638E+01   0.28426E+03
   81     0.9989   7.9525  -0.30706E+00  -0.26096E-01   0.51348E-01   0.60308E+01   0.28607E+03
   82     1.0163   8.0224  -0.31302E+00  -0.26788E-01   0.50655E-01   0.59981E+01   0.28785E+03
   83     1.0338   8.0915  -0.31903E+00  -0.27492E-01   0.49951E-01   0.59657E+01   0.28960E+03
   84     1.0515   8.1600  -0.32510E+00  -0.28209E-01   0.49234E-01   0.59336E+01   0.29132E+03
   85     1.0693   8.2277  -0.33122E+00  -0.28937E-01   0.48506E-01   0.59018E+01   0.29298E+03
   86     1.0873   8.2947  -0.33741E+00  -0.29678E-01   0.47765E-01   0.58704E+01   0.29463E+03
   87     1.1055   8.3610  -0.34366E+00  -0.30431E-01   0.47012E-01   0.58392E+01   0.29625E+03
   88     1.1238   8.4267  -0.34996E+00  -0.31196E-01   0.46247E-01   0.58084E+01   0.29783E+03
   89     1.1423   8.4916  -0.35632E+00  -0.31974E-01   0.45469E-01   0.57779E+01   0.29938E+03
   90     1.1609   8.5559  -0.36274E+00  -0.32764E-01   0.44679E-01   0.57477E+01   0.30089E+03
   91     1.1797   8.6194  -0.36921E+00  -0.33567E-01   0.43876E-01   0.57178E+01   0.30237E+03
   92     1.1986   8.6823  -0.37575E+00  -0.34382E-01   0.43061E-01   0.56882E+01   0.30380E+03
   93     1.2177   8.7445  -0.38235E+00  -0.35210E-01   0.42233E-01   0.56590E+01   0.30520E+03
   94     1.2370   8.8061  -0.38900E+00  -0.36051E-01   0.41392E-01   0.56300E+01   0.30657E+03
   95     1.2565   8.8669  -0.39571E+00  -0.36904E-01   0.40539E-01   0.56013E+01   0.30789E+03
   96     1.2761   8.9272  -0.40248E+00  -0.37770E-01   0.39674E-01   0.55730E+01   0.30918E+03
   97     1.2959   8.9867  -0.40930E+00  -0.38648E-01   0.38795E-01   0.55450E+01   0.31041E+03
   98     1.3158   9.0456  -0.41619E+00  -0.39541E-01   0.37902E-01   0.55173E+01   0.31162E+03
   99     1.3360   9.1039  -0.42314E+00  -0.40447E-01   0.36997E-01   0.54899E+01   0.31278E+03
  100     1.3563   9.1615  -0.43015E+00  -0.41365E-01   0.36078E-01   0.54628E+01   0.31390E+03
  101     1.3767   9.2185  -0.43722E+00  -0.42297E-01   0.35146E-01   0.54360E+01   0.31497E+03
  102     1.3974   9.2748  -0.44434E+00  -0.43242E-01   0.34201E-01   0.54095E+01   0.31600E+03
  103     1.4183   9.3305  -0.45153E+00  -0.44201E-01   0.33242E-01   0.53834E+01   0.31698E+03
  104     1.4393   9.3856  -0.45878E+00  -0.45174E-01   0.32269E-01   0.53575E+01   0.31791E+03
  105     1.4605   9.4401  -0.46609E+00  -0.46161E-01   0.31282E-01   0.53320E+01   0.31882E+03
  106     1.4819   9.4940  -0.47346E+00  -0.47162E-01   0.30282E-01   0.53068E+01   0.31967E+03
  107     1.5035   9.5472  -0.48089E+00  -0.48177E-01   0.29267E-01   0.52819E+01   0.32046E+03
  108     1.5252   9.5999  -0.48838E+00  -0.49206E-01   0.28238E-01   0.52573E+01   0.32122E+03
  109     1.5472   9.6519  -0.49594E+00  -0.50249E-01   0.27195E-01   0.52330E+01   0.32194E+03
  110     1.5693   9.7034  -0.50355E+00  -0.51306E-01   0.26137E-01   0.52091E+01   0.32260E+03
  111     1.5917   9.7542  -0.51123E+00  -0.52378E-01   0.25065E-01   0.51854E+01   0.32320E+03
  112     1.6142   9.8045  -0.51897E+00  -0.53464E-01   0.23979E-01   0.51620E+01   0.32377E+03
  113     1.6369   9.8542  -0.52677E+00  -0.54565E-01   0.22879E-01   0.51390E+01   0.32428E+03
  114     1.6598   9.9033  -0.53463E+00  -0.55680E-01   0.21764E-01   0.51162E+01   0.32474E+03
  115     1.6830   9.9519  -0.54255E+00  -0.56809E-01   0.20634E-01   0.50938E+01   0.32516E+03
  116     1.7063   9.9999  -0.55053E+00  -0.57953E-01   0.19490E-01   0.50716E+01   0.32553E+03
  117     1.7298  10.0473  -0.55858E+00  -0.59112E-01   0.18331E-01   0.50498E+01   0.32583E+03
  118     1.7536  10.0942  -0.56669E+00  -0.60287E-01   0.17157E-01   0.50283E+01   0.32609E+03
  119     1.7775  10.1405  -0.57486E+00  -0.61476E-01   0.15968E-01   0.50071E+01   0.32630E+03
  120     1.8016  10.1863  -0.58309E+00  -0.62680E-01   0.14764E-01   0.49862E+01   0.32646E+03
  121     1.8260  10.2316  -0.59139E+00  -0.63899E-01   0.13544E-01   0.49656E+01   0.32659E+03
  122     1.8506  10.2763  -0.59975E+00  -0.65134E-01   0.12309E-01   0.49453E+01   0.32664E+03
  123     1.8753  10.3205  -0.60817E+00  -0.66384E-01   0.11059E-01   0.49253E+01   0.32666E+03
  124     1.9003  10.3642  -0.61666E+00  -0.67650E-01   0.97929E-02   0.49056E+01   0.32661E+03
  125     1.9256  10.4073  -0.62521E+00  -0.68931E-01   0.85122E-02   0.48862E+01   0.32652E+03
  126     1.9510  10.4499  -0.63382E+00  -0.70229E-01   0.72148E-02   0.48671E+01   0.32639E+03
  127     1.9766  10.4921  -0.64250E+00  -0.71542E-01   0.59015E-02   0.48484E+01   0.32619E+03
  128     2.0025  10.5337  -0.65124E+00  -0.72871E-01   0.45723E-02   0.48299E+01   0.32594E+03
  129     2.0286  10.5748  -0.66005E+00  -0.74217E-01   0.32268E-02   0.48117E+01   0.32563E+03
  130     2.0550  10.6155  -0.66892E+00  -0.75578E-01   0.18654E-02   0.47938E+01   0.32529E+03
  131     2.0815  10.6556  -0.67785E+00  -0.76956E-01   0.48766E-03   0.47762E+01   0.32487E+03
  132     2.1083  10.6953  -0.68685E+00  -0.78350E-01  -0.90688E-03   0.47589E+01   0.32441E+03
  133     2.1353  10.7345  -0.69592E+00  -0.79761E-01  -0.23174E-02   0.47419E+01   0.32389E+03
  134     2.1626  10.7732  -0.70505E+00  -0.81188E-01  -0.37444E-02   0.47252E+01   0.32332E+03
  135     2.1901  10.8115  -0.71425E+00  -0.82632E-01  -0.51885E-02   0.47087E+01   0.32271E+03
  136     2.2178  10.8492  -0.72351E+00  -0.84093E-01  -0.66492E-02   0.46926E+01   0.32202E+03
  137     2.2458  10.8866  -0.73283E+00  -0.85570E-01  -0.81264E-02   0.46767E+01   0.32131E+03
  138     2.2740  10.9235  -0.74222E+00  -0.87064E-01  -0.96209E-02   0.46611E+01   0.32053E+03
  139     2.3025  10.9599  -0.75168E+00  -0.88576E-01  -0.11132E-01   0.46458E+01   0.31971E+03
  140     2.3312  10.9959  -0.76120E+00  -0.90103E-01  -0.12659E-01   0.46308E+01   0.31886E+03
  141     2.3602  11.0314  -0.77078E+00  -0.91648E-01  -0.14204E-01   0.46161E+01   0.31794E+03
  142     2.3894  11.0665  -0.78044E+00  -0.93210E-01  -0.15767E-01   0.46016E+01   0.31697E+03
  143     2.4188  11.1012  -0.79015E+00  -0.94790E-01  -0.17347E-01   0.45874E+01   0.31597E+03
  144     2.4486  11.1355  -0.79994E+00  -0.96388E-01  -0.18945E-01   0.45735E+01   0.31492E+03
